Date,Open,High,Low,Close,Adj Close,Volume
2022-05-09,154.929993,155.830002,151.490005,152.059998,151.366486,131577900
2022-05-10,155.520004,156.740005,152.929993,154.509995,153.805298,115366700
2022-05-11,153.500000,155.449997,145.809998,146.500000,145.831848,142689800
2022-05-12,142.770004,146.199997,138.800003,142.559998,141.909805,182602000
2022-05-13,144.589996,148.100006,143.110001,147.110001,146.439056,113990900
2022-05-16,145.550003,147.520004,144.179993,145.539993,144.876205,86643800
2022-05-17,148.860001,149.770004,146.679993,149.240005,148.559357,78336300
2022-05-18,146.850006,147.360001,139.899994,140.820007,140.177750,109742900
2022-05-19,139.880005,141.660004,136.600006,137.350006,136.723587,136095600
2022-05-20,139.089996,140.699997,132.610001,137.589996,136.962479,137426100
2022-05-23,137.789993,143.259995,137.649994,143.110001,142.457306,117726300
2022-05-24,140.809998,141.970001,137.330002,140.360001,139.719849,104132700
2022-05-25,138.429993,141.789993,138.339996,140.520004,139.879120,92482700
2022-05-26,137.389999,144.339996,137.139999,143.779999,143.124252,90601500
2022-05-27,145.389999,149.679993,145.259995,149.639999,148.957520,90978500
2022-05-31,149.070007,150.660004,146.839996,148.839996,148.161179,103718400
2022-06-01,149.899994,151.740005,147.679993,148.710007,148.031784,74286600
2022-06-02,147.830002,151.270004,146.860001,151.210007,150.520370,72348100
2022-06-03,146.899994,147.970001,144.460007,145.380005,144.716949,88570300
2022-06-06,147.029999,148.570007,144.899994,146.139999,145.473495,71598400
2022-06-07,144.350006,149.000000,144.100006,148.710007,148.031784,67808200
2022-06-08,148.580002,149.869995,147.460007,147.960007,147.285187,53950200
2022-06-09,147.080002,147.949997,142.529999,142.639999,141.989456,69473000
2022-06-10,140.279999,140.759995,137.059998,137.130005,136.504593,91437900
2022-06-13,132.869995,135.199997,131.440002,131.880005,131.278519,122207100
2022-06-14,133.130005,133.889999,131.479996,132.759995,132.154495,84784300
2022-06-15,134.289993,137.339996,132.160004,135.429993,134.812317,91533000
2022-06-16,132.080002,132.389999,129.039993,130.059998,129.466812,108123900
2022-06-17,130.070007,133.080002,129.809998,131.559998,130.959976,134520300
2022-06-21,133.419998,137.059998,133.320007,135.869995,135.250305,81000500
2022-06-22,134.789993,137.759995,133.910004,135.350006,134.732697,73409200
2022-06-23,136.820007,138.589996,135.630005,138.270004,137.639374,72433800
2022-06-24,139.899994,141.910004,139.770004,141.660004,141.013931,89116800
2022-06-27,142.699997,143.490005,140.970001,141.660004,141.013931,70207900
2022-06-28,142.130005,143.419998,137.320007,137.440002,136.813171,67083400
2022-06-29,137.460007,140.669998,136.669998,139.229996,138.595001,66242400
2022-06-30,137.250000,138.369995,133.770004,136.720001,136.096451,98964500
2022-07-01,136.039993,139.039993,135.660004,138.929993,138.296356,71051600
2022-07-05,137.770004,141.610001,136.929993,141.559998,140.914383,73353800
2022-07-06,141.350006,144.119995,141.080002,142.919998,142.268158,74064300
2022-07-07,143.289993,146.550003,143.279999,146.350006,145.682541,66253700
2022-07-08,145.259995,147.550003,145.000000,147.039993,146.369370,64547800
2022-07-11,145.669998,146.639999,143.779999,144.869995,144.209274,63141600
2022-07-12,145.759995,148.449997,145.050003,145.860001,145.194748,77588800
2022-07-13,142.990005,146.449997,142.119995,145.490005,144.826447,71185600
2022-07-14,144.080002,148.949997,143.250000,148.470001,147.792862,78140700
2022-07-15,149.779999,150.860001,148.199997,150.169998,149.485092,76259900
2022-07-18,150.740005,151.570007,146.699997,147.070007,146.399261,81420900
2022-07-19,147.919998,151.229996,146.910004,151.000000,150.311310,82982400
2022-07-20,151.119995,153.720001,150.369995,153.039993,152.342010,64823400
2022-07-21,154.500000,155.570007,151.940002,155.350006,154.641479,65086600
2022-07-22,155.389999,156.279999,153.410004,154.089996,153.387222,66675400
2022-07-25,154.009995,155.039993,152.279999,152.949997,152.252426,53623900
2022-07-26,152.259995,153.089996,150.800003,151.600006,150.908585,55138700
2022-07-27,152.580002,157.330002,152.160004,156.789993,156.074905,78620700
2022-07-28,156.979996,157.639999,154.410004,157.350006,156.632370,81378700
2022-07-29,161.240005,163.630005,159.500000,162.509995,161.768814,101786900
2022-08-01,161.009995,163.589996,160.889999,161.509995,160.773376,67829400
2022-08-02,160.100006,162.410004,159.630005,160.009995,159.280212,59907000
2022-08-03,160.839996,166.589996,160.750000,166.130005,165.372314,82507500
2022-08-04,166.009995,167.190002,164.429993,165.809998,165.053772,55474100
2022-08-05,163.210007,165.850006,163.000000,165.350006,164.824509,56697000
2022-08-08,166.369995,167.809998,164.199997,164.869995,164.346024,60276900
2022-08-09,164.020004,165.820007,163.250000,164.919998,164.395859,63135500
2022-08-10,167.679993,169.339996,166.899994,169.240005,168.702148,70170500
2022-08-11,170.059998,170.990005,168.190002,168.490005,167.954529,57149200
2022-08-12,169.820007,172.169998,169.399994,172.100006,171.553055,68039400
2022-08-15,171.520004,173.389999,171.350006,173.190002,172.639587,54091700
2022-08-16,172.779999,173.710007,171.660004,173.029999,172.480087,56377100
2022-08-17,172.770004,176.149994,172.570007,174.550003,173.995270,79542000
2022-08-18,173.750000,174.899994,173.119995,174.149994,173.596527,62290100
2022-08-19,173.029999,173.740005,171.309998,171.520004,170.974899,70346300
2022-08-22,169.690002,169.860001,167.139999,167.570007,167.037460,69026800
2022-08-23,167.080002,168.710007,166.649994,167.229996,166.698532,54147100
2022-08-24,167.320007,168.110001,166.250000,167.529999,166.997574,53841500
2022-08-25,168.779999,170.139999,168.350006,170.029999,169.489624,51218200
2022-08-26,170.570007,171.050003,163.559998,163.619995,163.099991,78961000
2022-08-29,161.149994,162.899994,159.820007,161.380005,160.867126,73314000
2022-08-30,162.130005,162.559998,157.720001,158.910004,158.404984,77906200
2022-08-31,160.309998,160.580002,157.139999,157.220001,156.720337,87991100
2022-09-01,156.639999,158.419998,154.669998,157.960007,157.457993,74229900
2022-09-02,159.750000,160.360001,154.970001,155.809998,155.314819,76957800
2022-09-06,156.470001,157.089996,153.690002,154.529999,154.038879,73714800
2022-09-07,154.820007,156.669998,153.610001,155.960007,155.464355,87449600
2022-09-08,154.639999,156.360001,152.679993,154.460007,153.969116,84923800
2022-09-09,155.470001,157.820007,154.750000,157.369995,156.869858,68028800
2022-09-12,159.589996,164.259995,159.300003,163.429993,162.910599,104956000
2022-09-13,159.899994,160.539993,153.369995,153.839996,153.351074,122656600
2022-09-14,154.789993,157.100006,153.610001,155.309998,154.816406,87965400
2022-09-15,154.649994,155.240005,151.380005,152.369995,151.885742,90481100
2022-09-16,151.210007,151.350006,148.369995,150.699997,150.221054,162278800
2022-09-19,149.309998,154.559998,149.100006,154.479996,153.989029,81474200
2022-09-20,153.399994,158.080002,153.080002,156.899994,156.401352,107689800
2022-09-21,157.339996,158.740005,153.600006,153.720001,153.231461,101696800
2022-09-22,152.380005,154.470001,150.910004,152.740005,152.254578,86652500
2022-09-23,151.190002,151.470001,148.559998,150.429993,149.951904,96029900
2022-09-26,149.660004,153.770004,149.639999,150.770004,150.290833,93339400
2022-09-27,152.740005,154.720001,149.949997,151.759995,151.277695,84442700
2022-09-28,147.639999,150.639999,144.839996,149.839996,149.363785,146691400
2022-09-29,146.100006,146.720001,140.679993,142.479996,142.027176,128138200
2022-09-30,141.279999,143.100006,138.000000,138.199997,137.760773,124925300
2022-10-03,138.210007,143.070007,137.690002,142.449997,141.997269,114311700
2022-10-04,145.029999,146.220001,144.259995,146.100006,145.635681,87830100
2022-10-05,144.070007,147.380005,143.009995,146.399994,145.934708,79471000
2022-10-06,145.809998,147.539993,145.220001,145.429993,144.967804,68402200
2022-10-07,142.539993,143.100006,139.449997,140.089996,139.644775,85925600
2022-10-10,140.419998,141.889999,138.570007,140.419998,139.973724,74899000
2022-10-11,139.899994,141.350006,138.220001,138.979996,138.538300,77033700
2022-10-12,139.130005,140.360001,138.160004,138.339996,137.900330,70433700
2022-10-13,134.990005,143.589996,134.369995,142.990005,142.535583,113224000
2022-10-14,144.309998,144.520004,138.190002,138.380005,137.940216,88598000
2022-10-17,141.070007,142.899994,140.270004,142.410004,141.957413,85250900
2022-10-18,145.490005,146.699997,140.610001,143.750000,143.293152,99136600
2022-10-19,141.690002,144.949997,141.500000,143.860001,143.402802,61758300
2022-10-20,143.020004,145.889999,142.649994,143.389999,142.934296,64522000
2022-10-21,142.869995,147.850006,142.649994,147.270004,146.801971,86548600
2022-10-24,147.190002,150.229996,146.000000,149.449997,148.975021,75981900
2022-10-25,150.089996,152.490005,149.360001,152.339996,151.855850,74732300
2022-10-26,150.960007,151.990005,148.039993,149.350006,148.875351,88194300
2022-10-27,148.070007,149.050003,144.130005,144.800003,144.339813,109180200
2022-10-28,148.199997,157.500000,147.820007,155.740005,155.245056,164762400
2022-10-31,153.160004,154.240005,151.919998,153.339996,152.852661,97943200
2022-11-01,155.080002,155.449997,149.130005,150.649994,150.171204,80379300
2022-11-02,148.949997,152.169998,145.000000,145.029999,144.569077,93604600
2022-11-03,142.059998,142.800003,138.750000,138.880005,138.438629,97918500
2022-11-04,142.089996,142.669998,134.380005,138.380005,138.169037,140814800
2022-11-07,137.110001,139.149994,135.669998,138.919998,138.708206,83374600
2022-11-08,140.410004,141.429993,137.490005,139.500000,139.287338,89908500
2022-11-09,138.500000,138.550003,134.589996,134.869995,134.664383,74917800
2022-11-10,141.240005,146.869995,139.500000,146.869995,146.646088,118854000
2022-11-11,145.820007,150.009995,144.369995,149.699997,149.471771,93979700
2022-11-14,148.970001,150.279999,147.429993,148.279999,148.053940,73374100
2022-11-15,152.220001,153.589996,148.559998,150.039993,149.811249,89868300
2022-11-16,149.130005,149.869995,147.289993,148.789993,148.563156,64218300
2022-11-17,146.429993,151.479996,146.149994,150.720001,150.490234,80389400
2022-11-18,152.309998,152.699997,149.970001,151.289993,151.059357,74829600
2022-11-21,150.160004,150.369995,147.720001,148.009995,147.784348,58724100
2022-11-22,148.130005,150.419998,146.929993,150.179993,149.951035,51804100
2022-11-23,149.449997,151.830002,149.339996,151.070007,150.839706,58301400
2022-11-25,148.309998,148.880005,147.119995,148.110001,147.884201,35195900
2022-11-28,145.139999,146.639999,143.380005,144.220001,144.000137,69246000
2022-11-29,144.289993,144.809998,140.350006,141.169998,140.954788,83763800
2022-11-30,141.399994,148.720001,140.550003,148.029999,147.804321,111380900
2022-12-01,148.210007,149.130005,146.610001,148.309998,148.083893,71250400
2022-12-02,145.960007,148.000000,145.649994,147.809998,147.584656,65447400
2022-12-05,147.770004,150.919998,145.770004,146.630005,146.406464,68826400
2022-12-06,147.070007,147.300003,141.919998,142.910004,142.692139,64727200
2022-12-07,142.190002,143.369995,140.000000,140.940002,140.725143,69721100
2022-12-08,142.360001,143.520004,141.100006,142.649994,142.432526,62128300
2022-12-09,142.339996,145.570007,140.899994,142.160004,141.943283,76097000
2022-12-12,142.699997,144.500000,141.059998,144.490005,144.269730,70462700
2022-12-13,149.500000,149.970001,144.240005,145.470001,145.248230,93886200
2022-12-14,145.350006,146.660004,141.160004,143.210007,142.991684,82291200
2022-12-15,141.110001,141.800003,136.029999,136.500000,136.291901,98931900
2022-12-16,136.690002,137.649994,133.729996,134.509995,134.304932,160156900
2022-12-19,135.110001,135.199997,131.320007,132.369995,132.168198,79592600
2022-12-20,131.389999,133.250000,129.889999,132.300003,132.098312,77432800
2022-12-21,132.979996,136.809998,132.750000,135.449997,135.243500,85928000
2022-12-22,134.350006,134.559998,130.300003,132.229996,132.028412,77852100
2022-12-23,130.919998,132.419998,129.639999,131.860001,131.658981,63814900
2022-12-27,131.380005,131.410004,128.720001,130.029999,129.831772,69007800
2022-12-28,129.669998,131.029999,125.870003,126.040001,125.847855,85438400
2022-12-29,127.989998,130.479996,127.730003,129.610001,129.412415,75703700
2022-12-30,128.410004,129.949997,127.430000,129.929993,129.731918,77034200
2023-01-03,130.279999,130.899994,124.169998,125.070000,124.879326,112117500
2023-01-04,126.889999,128.660004,125.080002,126.360001,126.167366,89113600
2023-01-05,127.129997,127.769997,124.760002,125.019997,124.829399,80962700
2023-01-06,126.010002,130.289993,124.889999,129.619995,129.422394,87754700
2023-01-09,130.470001,133.410004,129.889999,130.149994,129.951584,70790800
2023-01-10,130.259995,131.259995,128.119995,130.729996,130.530701,63896200
2023-01-11,131.250000,133.509995,130.460007,133.490005,133.286499,69458900
2023-01-12,133.880005,134.259995,131.440002,133.410004,133.206619,71379600
2023-01-13,132.029999,134.919998,131.660004,134.759995,134.554550,57809700
2023-01-17,134.830002,137.289993,134.130005,135.940002,135.732758,63646600
2023-01-18,136.820007,138.610001,135.029999,135.210007,135.003876,69672800
2023-01-19,134.080002,136.250000,133.770004,135.270004,135.063782,58280400
2023-01-20,135.279999,138.020004,134.220001,137.869995,137.659805,80223600
2023-01-23,138.119995,143.320007,137.899994,141.110001,140.894882,81760300
2023-01-24,140.309998,143.160004,140.300003,142.529999,142.312714,66435100
2023-01-25,140.889999,142.429993,138.809998,141.860001,141.643738,65799300
2023-01-26,143.169998,144.250000,141.899994,143.960007,143.740540,54105100
2023-01-27,143.160004,147.229996,143.080002,145.929993,145.707520,70555800
2023-01-30,144.960007,145.550003,142.850006,143.000000,142.781998,64015300
2023-01-31,142.699997,144.339996,142.279999,144.289993,144.070023,65874500
2023-02-01,143.970001,146.610001,141.320007,145.429993,145.208282,77663600
2023-02-02,148.899994,151.179993,148.169998,150.820007,150.590088,118339000
2023-02-03,148.029999,157.380005,147.830002,154.500000,154.264465,154357300
2023-02-06,152.570007,153.100006,150.779999,151.729996,151.498688,69858300
2023-02-07,150.639999,155.229996,150.639999,154.649994,154.414230,83322600
2023-02-08,153.880005,154.580002,151.169998,151.919998,151.688400,64120100
2023-02-09,153.779999,154.330002,150.419998,150.869995,150.639999,56007100
2023-02-10,149.460007,151.339996,149.220001,151.009995,151.009995,57450700
2023-02-13,150.949997,154.259995,150.919998,153.850006,153.850006,62199000
2023-02-14,152.119995,153.770004,150.860001,153.199997,153.199997,61707600
2023-02-15,153.110001,155.500000,152.880005,155.330002,155.330002,65573800
2023-02-16,153.509995,156.330002,153.350006,153.710007,153.710007,68167900
2023-02-17,152.350006,153.000000,150.850006,152.550003,152.550003,59144100
2023-02-21,150.199997,151.300003,148.410004,148.479996,148.479996,58867200
2023-02-22,148.869995,149.949997,147.160004,148.910004,148.910004,51011300
2023-02-23,150.089996,150.339996,147.240005,149.399994,149.399994,48394200
2023-02-24,147.110001,147.190002,145.720001,146.710007,146.710007,55469600
2023-02-27,147.710007,149.169998,147.449997,147.919998,147.919998,44998500
2023-02-28,147.050003,149.080002,146.830002,147.410004,147.410004,50547000
2023-03-01,146.830002,147.229996,145.009995,145.309998,145.309998,55479000
2023-03-02,144.380005,146.710007,143.899994,145.910004,145.910004,52238100
2023-03-03,148.039993,151.110001,147.330002,151.029999,151.029999,70668500
2023-03-06,153.789993,156.300003,153.460007,153.830002,153.830002,87558000
2023-03-07,153.699997,154.029999,151.130005,151.600006,151.600006,56182000
2023-03-08,152.809998,153.470001,151.830002,152.869995,152.869995,47204800
2023-03-09,153.559998,154.539993,150.229996,150.589996,150.589996,53833600
2023-03-10,150.210007,150.940002,147.610001,148.500000,148.500000,68524400
2023-03-13,147.809998,153.139999,147.699997,150.470001,150.470001,84457100
2023-03-14,151.279999,153.399994,150.100006,152.589996,152.589996,73695900
2023-03-15,151.190002,153.250000,149.919998,152.990005,152.990005,77167900
2023-03-16,152.160004,156.460007,151.639999,155.850006,155.850006,76161100
2023-03-17,156.080002,156.740005,154.279999,155.000000,155.000000,98862500
